 FUNPCC
   1.000000      0.0000000E+00
  0.6000000      0.8000000    
  0.0000000E+00   1.000000    
 -0.3846154      0.9230769    
 -0.6000000      0.8000000    
 -0.7241379      0.6896552    
 -0.8000000      0.6000000    
 -0.8490566      0.5283019    
 -0.8823529      0.4705882    
 -0.9058824      0.4235294    
 -0.9230769      0.3846154    
 -0.9360000      0.3520000    
 -0.9459459      0.3243243    
 -0.9537572      0.3005780    
 -0.9600000      0.2800000    
 -0.9650655      0.2620087    
 -0.9692308      0.2461538    
 -0.9726962      0.2320819    
 -0.9756098      0.2195122    
 -0.9780822      0.2082192    
 -0.9801980      0.1980198    
 -0.9820225      0.1887641    
 -0.9836066      0.1803279    
 -0.9849906      0.1726079    
 -0.9862069      0.1655172    
 -0.9872814      0.1589825    
 -0.9882353      0.1529412    
 -0.9890860      0.1473397    
 -0.9898477      0.1421320    
 -0.9905325      0.1372781    
 -0.9911504      0.1327434    
 -0.9917098      0.1284974    
 -0.9922179      0.1245136    
 -0.9926807      0.1207685    
 -0.9931034      0.1172414    
 -0.9934906      0.1139138    
 -0.9938462      0.1107692    
 -0.9941733      0.1077932    
 -0.9944751      0.1049724    
 -0.9947541      0.1022951    
 -0.9950125      9.9750623E-02
 -0.9952523      9.7329378E-02
 -0.9954751      9.5022626E-02
 -0.9956827      9.2822447E-02
 -0.9958763      9.0721652E-02
 -0.9960572      8.8713653E-02
 -0.9962264      8.6792454E-02
 -0.9963850      8.4952556E-02
 -0.9965338      8.3188906E-02
 -0.9966736      8.1496879E-02
 -0.9968051      7.9872206E-02
 -0.9969290      7.8310944E-02
 -0.9970458      7.6809451E-02
 -0.9971561      7.5364381E-02
 -0.9972603      7.3972605E-02
 -0.9973589      7.2631232E-02
 -0.9974523      7.1337581E-02
 -0.9975407      7.0089146E-02
 -0.9976247      6.8883613E-02
 -0.9977044      6.7718796E-02
 -0.9977803      6.6592678E-02
 -0.9978523      6.5503359E-02
 -0.9979210      6.4449064E-02
 -0.9979864      6.3428141E-02
 -0.9980488      6.2439024E-02
 -0.9981083      6.1480254E-02
 -0.9981651      6.0550459E-02
 -0.9982194      5.9648342E-02
 -0.9982714      5.8772687E-02
 -0.9983211      5.7922352E-02
 -0.9983687      5.7096247E-02
 -0.9984143      5.6293361E-02
 -0.9984580      5.5512723E-02
 -0.9984999      5.4753423E-02
 -0.9985402      5.4014597E-02
 -0.9985788      5.3295434E-02
 -0.9986159      5.2595157E-02
 -0.9986516      5.1913030E-02
 -0.9986860      5.1248357E-02
 -0.9987190      5.0600480E-02
 -0.9987508      4.9968768E-02
 -0.9987814      4.9352627E-02
 -0.9988109      4.8751485E-02
 -0.9988394      4.8164804E-02
 -0.9988669      4.7592066E-02
 -0.9988933      4.7032785E-02
 -0.9989189      4.6486486E-02
 -0.9989436      4.5952726E-02
 -0.9989675      4.5431077E-02
 -0.9989905      4.4921137E-02
 -0.9990128      4.4422507E-02
 -0.9990344      4.3934822E-02
